date,corridor,gpr_sum,corridor_hit_count,total_articles,positive_articles,matched_positive_articles,raw_ratio,threat_index,corridor_name,energy_exposure,goods_exposure,energy_risk,goods_risk,corridor_risk
2025-10-26,india_bangladesh_petrapole,0.0,0,67105,8066,4326,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-10-26,india_china_lac,0.0,0,67105,8066,4326,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-10-26,india_nepal_raxaul,0.0,0,67105,8066,4326,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-10-26,india_pakistan_attari,0.0,0,67105,8066,4326,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-10-26,instc_chabahar,0.0,0,67105,8066,4326,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-10-26,red_sea_suez,0.0,0,67105,8066,4326,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-10-26,strait_of_hormuz,0.0,0,67105,8066,4326,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-10-26,strait_of_malacca,0.0,0,67105,8066,4326,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-10-26,taiwan_south_china_sea,0.0,0,67105,8066,4326,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-10-27,cape_of_good_hope,0.0,0,129899,11837,5931,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-10-27,danish_straits_baltic,0.0,0,129899,11837,5931,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-10-27,imec,0.0,0,129899,11837,5931,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-10-27,india_bangladesh_petrapole,0.0,0,129899,11837,5931,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-10-27,india_china_lac,0.0,0,129899,11837,5931,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-10-27,india_nepal_raxaul,0.0,0,129899,11837,5931,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-10-27,india_pakistan_attari,0.0,0,129899,11837,5931,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-10-27,instc_chabahar,0.0,0,129899,11837,5931,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-10-27,red_sea_suez,0.0,0,129899,11837,5931,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-10-27,strait_of_hormuz,0.0,0,129899,11837,5931,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-10-27,strait_of_malacca,0.0,0,129899,11837,5931,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-10-27,taiwan_south_china_sea,0.0,0,129899,11837,5931,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-10-28,cape_of_good_hope,0.0,0,146774,13981,6029,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-10-28,danish_straits_baltic,0.0,0,146774,13981,6029,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-10-28,imec,0.0,0,146774,13981,6029,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-10-28,india_bangladesh_petrapole,0.0,0,146774,13981,6029,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-10-28,india_china_lac,0.0,0,146774,13981,6029,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-10-28,india_nepal_raxaul,0.0,0,146774,13981,6029,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-10-28,india_pakistan_attari,0.0,0,146774,13981,6029,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-10-28,instc_chabahar,0.0,0,146774,13981,6029,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-10-28,red_sea_suez,0.0,0,146774,13981,6029,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-10-28,strait_of_hormuz,0.0,0,146774,13981,6029,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-10-28,strait_of_malacca,0.0,0,146774,13981,6029,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-10-28,taiwan_south_china_sea,0.0,0,146774,13981,6029,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-10-29,cape_of_good_hope,0.0,0,151016,16064,8026,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-10-29,danish_straits_baltic,0.0,0,151016,16064,8026,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-10-29,imec,0.0,0,151016,16064,8026,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-10-29,india_bangladesh_petrapole,0.0,0,151016,16064,8026,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-10-29,india_china_lac,0.0,0,151016,16064,8026,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-10-29,india_nepal_raxaul,0.0,0,151016,16064,8026,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-10-29,india_pakistan_attari,0.0,0,151016,16064,8026,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-10-29,instc_chabahar,0.0,0,151016,16064,8026,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-10-29,red_sea_suez,0.0,0,151016,16064,8026,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-10-29,strait_of_hormuz,0.0,0,151016,16064,8026,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-10-29,strait_of_malacca,0.0,0,151016,16064,8026,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-10-29,taiwan_south_china_sea,0.0,0,151016,16064,8026,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-10-30,cape_of_good_hope,0.0,0,152033,16517,8071,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-10-30,danish_straits_baltic,0.0,0,152033,16517,8071,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-10-30,imec,0.0,0,152033,16517,8071,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-10-30,india_bangladesh_petrapole,0.0,0,152033,16517,8071,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-10-30,india_china_lac,0.0,0,152033,16517,8071,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-10-30,india_nepal_raxaul,0.0,0,152033,16517,8071,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-10-30,india_pakistan_attari,0.0,0,152033,16517,8071,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-10-30,instc_chabahar,0.0,0,152033,16517,8071,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-10-30,red_sea_suez,0.0,0,152033,16517,8071,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-10-30,strait_of_hormuz,0.0,0,152033,16517,8071,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-10-30,strait_of_malacca,0.0,0,152033,16517,8071,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-10-30,taiwan_south_china_sea,0.0,0,152033,16517,8071,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-10-31,cape_of_good_hope,0.0,0,141229,14993,6071,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-10-31,danish_straits_baltic,0.0,0,141229,14993,6071,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-10-31,imec,0.0,0,141229,14993,6071,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-10-31,india_bangladesh_petrapole,0.0,0,141229,14993,6071,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-10-31,india_china_lac,0.0,0,141229,14993,6071,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-10-31,india_nepal_raxaul,0.0,0,141229,14993,6071,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-10-31,india_pakistan_attari,0.0,0,141229,14993,6071,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-10-31,instc_chabahar,0.0,0,141229,14993,6071,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-10-31,red_sea_suez,0.0,0,141229,14993,6071,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-10-31,strait_of_hormuz,0.0,0,141229,14993,6071,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-10-31,strait_of_malacca,0.0,0,141229,14993,6071,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-10-31,taiwan_south_china_sea,0.0,0,141229,14993,6071,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-11-01,cape_of_good_hope,0.0,0,83173,9559,5034,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-11-01,danish_straits_baltic,0.0,0,83173,9559,5034,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-11-01,imec,0.0,0,83173,9559,5034,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-11-01,india_bangladesh_petrapole,0.0,0,83173,9559,5034,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-11-01,india_china_lac,0.0,0,83173,9559,5034,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-11-01,india_nepal_raxaul,0.0,0,83173,9559,5034,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-11-01,india_pakistan_attari,0.0,0,83173,9559,5034,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-11-01,instc_chabahar,0.0,0,83173,9559,5034,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-11-01,red_sea_suez,0.0,0,83173,9559,5034,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-11-01,strait_of_hormuz,0.0,0,83173,9559,5034,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-11-01,strait_of_malacca,0.0,0,83173,9559,5034,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-11-01,taiwan_south_china_sea,0.0,0,83173,9559,5034,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-11-02,cape_of_good_hope,0.0,0,70444,10145,3804,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-11-02,danish_straits_baltic,0.0,0,70444,10145,3804,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-11-02,imec,0.0,0,70444,10145,3804,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-11-02,india_bangladesh_petrapole,0.0,0,70444,10145,3804,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-11-02,india_china_lac,0.0,0,70444,10145,3804,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-11-02,india_nepal_raxaul,0.0,0,70444,10145,3804,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-11-02,india_pakistan_attari,0.0,0,70444,10145,3804,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-11-02,instc_chabahar,0.0,0,70444,10145,3804,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-11-02,red_sea_suez,0.0,0,70444,10145,3804,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-11-02,strait_of_hormuz,0.0,0,70444,10145,3804,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-11-02,strait_of_malacca,0.0,0,70444,10145,3804,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-11-02,taiwan_south_china_sea,0.0,0,70444,10145,3804,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-11-03,cape_of_good_hope,0.0,0,131270,13678,5577,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-11-03,danish_straits_baltic,0.0,0,131270,13678,5577,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-11-03,imec,0.0,0,131270,13678,5577,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-11-03,india_bangladesh_petrapole,0.0,0,131270,13678,5577,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-11-03,india_china_lac,0.0,0,131270,13678,5577,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-11-03,india_nepal_raxaul,0.0,0,131270,13678,5577,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-11-03,india_pakistan_attari,0.0,0,131270,13678,5577,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-11-03,instc_chabahar,0.0,0,131270,13678,5577,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-11-03,red_sea_suez,0.0,0,131270,13678,5577,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-11-03,strait_of_hormuz,0.0,0,131270,13678,5577,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-11-03,strait_of_malacca,0.0,0,131270,13678,5577,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-11-03,taiwan_south_china_sea,0.0,0,131270,13678,5577,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-11-04,cape_of_good_hope,0.0,0,147162,14677,6022,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-11-04,danish_straits_baltic,0.0,0,147162,14677,6022,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-11-04,imec,0.0,0,147162,14677,6022,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-11-04,india_bangladesh_petrapole,0.0,0,147162,14677,6022,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-11-04,india_china_lac,0.0,0,147162,14677,6022,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-11-04,india_nepal_raxaul,0.0,0,147162,14677,6022,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-11-04,india_pakistan_attari,0.0,0,147162,14677,6022,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-11-04,instc_chabahar,0.0,0,147162,14677,6022,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-11-04,red_sea_suez,0.0,0,147162,14677,6022,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-11-04,strait_of_hormuz,0.0,0,147162,14677,6022,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-11-04,strait_of_malacca,0.0,0,147162,14677,6022,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-11-04,taiwan_south_china_sea,0.0,0,147162,14677,6022,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-11-05,cape_of_good_hope,0.0,0,153387,14050,5609,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-11-05,danish_straits_baltic,0.0,0,153387,14050,5609,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-11-05,imec,0.0,0,153387,14050,5609,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-11-05,india_bangladesh_petrapole,0.0,0,153387,14050,5609,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-11-05,india_china_lac,0.0,0,153387,14050,5609,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-11-05,india_nepal_raxaul,0.0,0,153387,14050,5609,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-11-05,india_pakistan_attari,0.0,0,153387,14050,5609,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-11-05,instc_chabahar,0.0,0,153387,14050,5609,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-11-05,red_sea_suez,0.0,0,153387,14050,5609,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-11-05,strait_of_hormuz,0.0,0,153387,14050,5609,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-11-05,strait_of_malacca,0.0,0,153387,14050,5609,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-11-05,taiwan_south_china_sea,0.0,0,153387,14050,5609,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-11-06,cape_of_good_hope,0.0,0,147615,13997,6114,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-11-06,danish_straits_baltic,0.0,0,147615,13997,6114,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-11-06,imec,0.0,0,147615,13997,6114,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-11-06,india_bangladesh_petrapole,0.0,0,147615,13997,6114,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-11-06,india_china_lac,0.0,0,147615,13997,6114,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-11-06,india_nepal_raxaul,0.0,0,147615,13997,6114,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-11-06,india_pakistan_attari,0.0,0,147615,13997,6114,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-11-06,instc_chabahar,0.0,0,147615,13997,6114,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-11-06,red_sea_suez,0.0,0,147615,13997,6114,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-11-06,strait_of_hormuz,0.0,0,147615,13997,6114,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-11-06,strait_of_malacca,0.0,0,147615,13997,6114,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-11-06,taiwan_south_china_sea,0.0,0,147615,13997,6114,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-11-07,cape_of_good_hope,0.0,0,144643,13478,5774,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-11-07,danish_straits_baltic,0.0,0,144643,13478,5774,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-11-07,imec,0.0,0,144643,13478,5774,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-11-07,india_bangladesh_petrapole,0.0,0,144643,13478,5774,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-11-07,india_china_lac,0.0,0,144643,13478,5774,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-11-07,india_nepal_raxaul,0.0,0,144643,13478,5774,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-11-07,india_pakistan_attari,0.0,0,144643,13478,5774,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-11-07,instc_chabahar,0.0,0,144643,13478,5774,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-11-07,red_sea_suez,0.0,0,144643,13478,5774,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-11-07,strait_of_hormuz,0.0,0,144643,13478,5774,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-11-07,strait_of_malacca,0.0,0,144643,13478,5774,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-11-07,taiwan_south_china_sea,0.0,0,144643,13478,5774,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-11-08,cape_of_good_hope,0.0,0,87688,10141,4589,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-11-08,danish_straits_baltic,0.0,0,87688,10141,4589,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-11-08,imec,0.0,0,87688,10141,4589,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-11-08,india_bangladesh_petrapole,0.0,0,87688,10141,4589,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-11-08,india_china_lac,0.0,0,87688,10141,4589,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-11-08,india_nepal_raxaul,0.0,0,87688,10141,4589,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-11-08,india_pakistan_attari,0.0,0,87688,10141,4589,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-11-08,instc_chabahar,0.0,0,87688,10141,4589,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-11-08,red_sea_suez,0.0,0,87688,10141,4589,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-11-08,strait_of_hormuz,0.0,0,87688,10141,4589,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-11-08,strait_of_malacca,0.0,0,87688,10141,4589,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-11-08,taiwan_south_china_sea,0.0,0,87688,10141,4589,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-11-09,cape_of_good_hope,0.0,0,70041,8955,3758,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-11-09,danish_straits_baltic,0.0,0,70041,8955,3758,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-11-09,imec,0.0,0,70041,8955,3758,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-11-09,india_bangladesh_petrapole,0.0,0,70041,8955,3758,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-11-09,india_china_lac,0.0,0,70041,8955,3758,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-11-09,india_nepal_raxaul,0.0,0,70041,8955,3758,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-11-09,india_pakistan_attari,0.0,0,70041,8955,3758,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-11-09,instc_chabahar,0.0,0,70041,8955,3758,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-11-09,red_sea_suez,0.0,0,70041,8955,3758,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-11-09,strait_of_hormuz,0.0,0,70041,8955,3758,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-11-09,strait_of_malacca,0.0,0,70041,8955,3758,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-11-09,taiwan_south_china_sea,0.0,0,70041,8955,3758,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-11-10,cape_of_good_hope,0.0,0,127094,15270,5626,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-11-10,danish_straits_baltic,0.0,0,127094,15270,5626,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-11-10,imec,0.0,0,127094,15270,5626,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-11-10,india_bangladesh_petrapole,0.0,0,127094,15270,5626,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-11-10,india_china_lac,0.0,0,127094,15270,5626,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-11-10,india_nepal_raxaul,0.0,0,127094,15270,5626,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-11-10,india_pakistan_attari,0.0,0,127094,15270,5626,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-11-10,instc_chabahar,0.0,0,127094,15270,5626,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-11-10,red_sea_suez,0.0,0,127094,15270,5626,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-11-10,strait_of_hormuz,0.0,0,127094,15270,5626,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-11-10,strait_of_malacca,0.0,0,127094,15270,5626,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-11-10,taiwan_south_china_sea,0.0,0,127094,15270,5626,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
